ID,First Name,Last Name,Class Level,Desired Class,Credits,Points
2484964,Evelyn,Miranda,Grad,COMP 100,114,303
69780677,Dai,Briggs,Freshman,COMP 182,23,20
6293714,Kirby,Huber,Sophomore,COMP 100,73,36
52483550,Hector,Hammond,Senior,COMP 110,133,478
65362252,Nehru,Oneill,Freshman,COMP 182,16,57
70888172,Erich,Alexander,Sophomore,COMP 182,65,187
62115062,Quynn,Alvarez,Senior,COMP 100,93,65
88153604,Porter,Hawkins,Senior,COMP 100,30,36
87087122,Madison,Bell,Senior,COMP 110,78,22
45169657,Elton,Quinn,Grad,COMP 100,18,20
98549510,Cullen,Best,Sophomore,COMP 100,10,27
54825650,Dana,Drake,Grad,COMP 182,73,180
42314678,Zorita,Griffith,Freshman,COMP 110,33,121
47423084,Keith,Johnston,Freshman,COMP 110,35,61
72585513,Rae,Powell,Senior,COMP 182,8,21
38612193,Wyoming,Andrews,Freshman,COMP 100,11,32
19789763,Kibo,Leonard,Grad,COMP 100,18,10
42336843,Iola,Bray,Grad,COMP 100,77,270
21932011,Leila,Kane,Junior,COMP 182,23,34
19838571,Roanna,Ryan,Grad,COMP 110,115,355
81009894,Ferris,Maynard,Senior,COMP 182,55,207
10161094,Robert,Barber,Senior,COMP 100,46,43
88759737,Fitzgerald,Bernard,Junior,COMP 110,91,241
12957059,Pascale,Mendoza,Junior,COMP 100,106,105
80840510,Kim,Gibbs,Grad,COMP 110,179,560
73250072,Lane,Walters,Freshman,COMP 110,22,3
86876240,Dillon,Stein,Junior,COMP 110,58,136
23248736,Patricia,Branch,Junior,COMP 110,99,92
84334086,Jin,Christensen,Sophomore,COMP 182,55,121
90613946,Daquan,Manning,Sophomore,COMP 100,63,66
6508153,Martina,Mcdonald,Freshman,COMP 182,33,40
23993421,Nathan,Hendricks,Senior,COMP 110,154,606
45434097,Quinn,Gamble,Grad,COMP 182,152,606
59222787,Neil,Burke,Sophomore,COMP 182,30,87
80959016,Tatiana,Mcgowan,Grad,COMP 182,80,195
18690885,Madeson,Wade,Junior,COMP 100,66,112
61622557,Libby,Welch,Sophomore,COMP 100,50,30
66527583,Amal,Hebert,Junior,COMP 182,86,209
14335545,Oliver,Buckner,Senior,COMP 110,127,456
45915225,Elaine,Gutierrez,Junior,COMP 182,100,109
78736010,Jolie,Clarke,Grad,COMP 110,76,295
68544718,Doris,Whitney,Senior,COMP 110,16,18
55714705,Idona,Watts,Senior,COMP 100,62,222
23271338,Kaitlin,Fitzgerald,Senior,COMP 100,114,197
16523608,Azalia,Irwin,Freshman,COMP 100,16,60
632462,Sigourney,Sloan,Freshman,COMP 110,23,8
54328036,Rylee,Aguirre,Sophomore,COMP 110,47,70
97362589,Abel,Maddox,Sophomore,COMP 110,52,195
41115323,Hashim,Pate,Junior,COMP 110,61,46
98386155,Bianca,Kirby,Freshman,COMP 110,36,21
18034790,Blair,Leon,Grad,COMP 110,174,111
75738890,Brittany,Davidson,Junior,COMP 182,54,51
31381175,Noelle,Gutierrez,Senior,COMP 182,33,131
99318409,Ignacia,Pearson,Sophomore,COMP 182,59,14
93129601,Alexandra,Hahn,Freshman,COMP 100,4,8
33602830,Kiayada,Clarke,Sophomore,COMP 182,8,6
97539414,Boris,Walter,Freshman,COMP 182,10,17
42958063,Richard,Clark,Senior,COMP 182,100,52
88811635,Reece,Adkins,Junior,COMP 110,6,21
66052102,Orli,Turner,Grad,COMP 182,95,215
36062601,Ruby,Dalton,Senior,COMP 182,119,341
84913440,Inga,Pitts,Sophomore,COMP 182,75,18
1547796,Simone,Lucas,Freshman,COMP 100,15,4
12202946,Graham,Cabrera,Junior,COMP 182,114,38
2028177,Vance,Jackson,Grad,COMP 182,146,540
43972907,Ethan,Barker,Grad,COMP 100,84,87
23945568,Chadwick,Chaney,Senior,COMP 182,50,122
12881242,Kevin,Patterson,Grad,COMP 182,111,386
89583616,Howard,Watkins,Senior,COMP 182,35,104
95155444,Jin,Leon,Freshman,COMP 100,7,11
3644936,Fleur,Farley,Senior,COMP 110,128,35
57589924,Igor,Chavez,Grad,COMP 182,38,66
76931405,Elmo,Clements,Sophomore,COMP 182,11,22
26199085,Pamela,Garza,Grad,COMP 100,30,24
63227385,Remedios,Chang,Sophomore,COMP 100,31,63
24387082,Paula,Reeves,Freshman,COMP 100,37,44
13616379,Camden,Casey,Sophomore,COMP 100,22,1
99092409,Gray,Haney,Freshman,COMP 100,18,55
30477686,Declan,Woodward,Freshman,COMP 110,25,50
94933925,Levi,Sherman,Freshman,COMP 110,4,13
38984545,Drew,Malone,Grad,COMP 110,92,197
2909686,August,Maxwell,Senior,COMP 110,30,90
98233891,Baxter,Craig,Grad,COMP 110,110,157
14941774,Jarrod,Le,Senior,COMP 182,76,124
18729815,Josiah,Short,Junior,COMP 100,77,208
43079743,Kirk,Benjamin,Senior,COMP 100,99,26
62101351,Wyoming,Boone,Junior,COMP 110,86,51
16471320,Velma,Hendricks,Junior,COMP 110,31,78
23207982,Callie,Levine,Sophomore,COMP 110,40,95
37949419,Amelia,Stevenson,Freshman,COMP 182,7,0
63792319,Zephr,West,Junior,COMP 182,37,145
17784752,Beau,Randall,Senior,COMP 100,81,6
41287057,Armando,Hanson,Grad,COMP 182,95,315
35257035,Uriel,Copeland,Grad,COMP 100,130,204
61944699,Doris,Lynch,Junior,COMP 182,114,111
527303,Desiree,Cantu,Junior,COMP 110,66,56
89453617,Regina,Lester,Grad,COMP 182,104,17
20054157,Taylor,Schroeder,Junior,COMP 182,51,84
18794776,Chantale,Snyder,Freshman,COMP 100,24,73
40025318,John,Harper,Junior,COMP 182,109,3
14857324,Erica,Kim,Freshman,COMP 182,28,108
29947199,Elvis,Mercado,Junior,COMP 110,48,38
70793480,Desiree,Mason,Freshman,COMP 100,21,13
99624860,Stacy,Matthews,Freshman,COMP 182,20,78
94334079,Marshall,Burt,Freshman,COMP 110,27,97
17362404,Doris,Boone,Grad,COMP 182,138,361
62464508,Candace,Justice,Grad,COMP 110,177,475
16116039,Alice,Reyes,Sophomore,COMP 110,61,52
29621200,Sylvia,Martin,Grad,COMP 100,100,238
62486006,Justine,Weber,Freshman,COMP 100,34,86
42270199,Ray,Freeman,Freshman,COMP 100,29,12
85485131,Holmes,Rasmussen,Freshman,COMP 100,1,3
96536766,Autumn,Boyle,Senior,COMP 110,20,74
16507374,Burton,Marsh,Senior,COMP 182,141,558
71937103,Jordan,Hutchinson,Senior,COMP 182,59,15
94162544,Damon,Sheppard,Junior,COMP 110,108,254
35747430,Priscilla,Vang,Junior,COMP 100,86,155
38218145,Whoopi,Atkins,Sophomore,COMP 110,51,170
17393742,Jaquelyn,Hewitt,Junior,COMP 110,56,178
50080603,Macaulay,Gilbert,Senior,COMP 182,78,243
55821340,Solomon,Bradley,Senior,COMP 182,88,130
83726138,Herman,Banks,Senior,COMP 110,13,31
24575746,Cleo,Barrera,Freshman,COMP 182,3,8
66619768,Malcolm,Spence,Senior,COMP 182,131,355
52066261,Leroy,Hurley,Sophomore,COMP 100,51,186
88377414,Demetrius,Young,Junior,COMP 110,69,150
92783989,April,Larsen,Sophomore,COMP 182,16,12
99327218,Priscilla,Moss,Freshman,COMP 110,10,1
67742947,Melissa,Gould,Grad,COMP 110,48,178
93438916,Sebastian,Wells,Senior,COMP 182,61,242
63575063,Priscilla,Keith,Senior,COMP 100,90,307
72986607,Cruz,Yang,Junior,COMP 110,49,103
61545584,Ginger,Peck,Grad,COMP 110,29,109
82299716,Meredith,Sosa,Junior,COMP 182,77,237
82277689,Slade,Mueller,Freshman,COMP 100,35,90
75271164,Haviva,Donaldson,Grad,COMP 182,14,13
39071339,Tamara,Thompson,Junior,COMP 182,83,4
11768627,Claire,Justice,Sophomore,COMP 110,20,61
75816074,Isaac,Shepard,Grad,COMP 182,52,172
74662955,Minerva,Craig,Senior,COMP 182,62,104
58172624,Emily,Gay,Sophomore,COMP 110,57,70
64056680,Baxter,Sweeney,Senior,COMP 182,22,35
79404289,Kylynn,Morin,Junior,COMP 182,0,0
34025001,Iris,Bond,Sophomore,COMP 100,12,5
21890254,Remedios,Daniel,Senior,COMP 182,118,249
31165464,Bryar,Bell,Grad,COMP 110,184,725
52871317,Yasir,Goodman,Junior,COMP 182,62,229
32005933,Sharon,Dunlap,Grad,COMP 100,51,42
60041916,Damian,Holland,Junior,COMP 100,3,11
53747548,Liberty,Davidson,Freshman,COMP 110,36,71
97044446,Raja,Frazier,Senior,COMP 100,41,142
86101992,Macaulay,Mueller,Sophomore,COMP 100,76,176
62521984,Charissa,Collier,Freshman,COMP 182,31,7
59423475,Cooper,Curtis,Freshman,COMP 110,36,120
94903420,Grady,Burks,Sophomore,COMP 100,55,214
58999833,Rana,Washington,Senior,COMP 110,123,265
1167304,Dustin,Holloway,Senior,COMP 110,142,59
69565754,Craig,Compton,Sophomore,COMP 182,70,273
32165719,Jenette,Charles,Junior,COMP 100,119,362
45493523,Illiana,Villarreal,Sophomore,COMP 100,17,8
41199427,Isadora,Fry,Freshman,COMP 182,28,53
28135839,Whoopi,Mccoy,Junior,COMP 110,100,290
24724904,Josiah,Bruce,Grad,COMP 182,66,39
1041225,Sonya,House,Freshman,COMP 182,38,38
74268492,Castor,Salas,Freshman,COMP 100,21,11
96759572,Gretchen,Mcdowell,Freshman,COMP 100,35,87
78648012,Baxter,Hughes,Senior,COMP 182,95,338
30610445,Raya,May,Junior,COMP 182,11,5
72932705,Erich,Lang,Junior,COMP 182,115,286
81407555,Shaine,Waller,Senior,COMP 110,46,177
49487862,Laith,Mckay,Freshman,COMP 110,5,19
1612566,Merritt,Reynolds,Junior,COMP 182,99,170
37901930,Karen,Martin,Freshman,COMP 100,28,107
76736184,Aaron,Leach,Grad,COMP 182,117,392
67636154,Lucius,Gibson,Junior,COMP 110,81,183
35782021,Genevieve,George,Grad,COMP 182,11,14
34774136,Neve,Mason,Freshman,COMP 100,29,27
33013916,Lucas,Nichols,Junior,COMP 100,89,295
35110153,Richard,Heath,Freshman,COMP 110,1,3
88845767,Castor,Dean,Senior,COMP 100,144,432
55934730,Charde,Skinner,Grad,COMP 182,27,26
65434681,Tanisha,Higgins,Sophomore,COMP 100,50,138
22773705,Hope,Forbes,Freshman,COMP 182,24,36
75156096,Fleur,Green,Sophomore,COMP 182,48,40
57551385,Desiree,Everett,Freshman,COMP 182,36,105
55757907,Armand,Foley,Junior,COMP 182,107,327
91358906,Kiona,Lane,Senior,COMP 100,120,120
80051105,Rajah,Larson,Senior,COMP 100,90,354
15715415,Cassandra,Payne,Sophomore,COMP 182,29,115
4328522,Orli,Key,Sophomore,COMP 110,28,4
13676275,Alika,Larsen,Senior,COMP 100,50,71
27274821,Dorothy,Downs,Senior,COMP 110,30,4
22863510,Montana,Dawson,Grad,COMP 110,58,206
80914606,Ira,Gregory,Junior,COMP 110,53,165
10705652,Minerva,Forbes,Freshman,COMP 182,27,36
24586226,Stuart,Hurley,Freshman,COMP 182,36,25
7312061,Erich,Sargent,Grad,COMP 100,55,29
31388795,Florence,Livingston,Grad,COMP 182,129,249
42814121,Holmes,Ferrell,Grad,COMP 110,75,113
38900039,Graiden,Melton,Grad,COMP 100,89,351
29164376,Mona,Mueller,Grad,COMP 100,149,413
45188443,Colt,Frost,Junior,COMP 100,6,7
24339646,Deborah,Bowen,Junior,COMP 110,1,0
77734197,Kennan,Alvarez,Sophomore,COMP 182,47,99
17272057,Cruz,Bates,Junior,COMP 110,47,167
16204388,Gretchen,Albert,Freshman,COMP 182,39,58
96182953,Miriam,Whitehead,Freshman,COMP 100,24,4
37151188,Demetria,Pugh,Senior,COMP 100,82,322
79200619,Devin,Duffy,Sophomore,COMP 110,60,106
41100976,Allegra,Richardson,Junior,COMP 182,13,45
59973100,Urielle,Knox,Freshman,COMP 100,17,12
15359601,Janna,Beard,Freshman,COMP 110,20,13
37648265,Kessie,Barton,Sophomore,COMP 110,19,28
85632394,Adria,Byrd,Grad,COMP 182,142,33
26875661,Wynter,Powers,Senior,COMP 110,126,134
14425170,Odysseus,Washington,Junior,COMP 182,4,4
96686829,Leo,Stevens,Sophomore,COMP 100,51,76
8887321,Anthony,Gutierrez,Senior,COMP 100,4,1
28949857,Armando,Bell,Sophomore,COMP 110,67,101
55275892,Erica,Francis,Sophomore,COMP 100,61,114
34983680,Genevieve,Spence,Senior,COMP 182,99,105
46801392,Henry,Merrill,Senior,COMP 100,76,24
18117976,Linus,Morales,Senior,COMP 100,59,182
24371623,Keely,Brennan,Grad,COMP 100,103,361
24378493,Ciara,Small,Freshman,COMP 110,19,21
35367291,Ramona,Waters,Freshman,COMP 182,12,30
13956362,Lionel,Buck,Grad,COMP 100,134,470
73827686,Frances,Evans,Sophomore,COMP 110,73,153
90857305,Adrienne,Oneal,Junior,COMP 182,8,10
5888980,Nerea,Alvarez,Grad,COMP 110,173,395
33251001,Brooke,Cervantes,Sophomore,COMP 182,43,98
59447964,Robert,Moran,Freshman,COMP 110,7,19
32315894,Rylee,Gibson,Junior,COMP 182,57,68
75290919,Simon,Foster,Senior,COMP 182,1,3
71051477,Freya,Hopper,Grad,COMP 110,20,64
87994230,Jessica,Becker,Sophomore,COMP 110,21,0
59799350,Gillian,Joseph,Grad,COMP 110,108,340
92441256,Walker,Reyes,Senior,COMP 100,95,136
52298096,Curran,Buckley,Junior,COMP 100,2,5
63968148,Zachary,Rice,Grad,COMP 182,127,35
45207084,Elton,Wells,Junior,COMP 100,17,65
24466128,Martena,Daniels,Junior,COMP 110,77,38
74381072,Macon,Mosley,Sophomore,COMP 110,56,49
69163043,Dorothy,Pratt,Junior,COMP 110,32,90
97865287,Nasim,Jones,Junior,COMP 182,89,127
34958716,Fatima,Bauer,Junior,COMP 100,75,107
27990895,Isabella,Hall,Sophomore,COMP 100,11,27
65339627,August,Carson,Junior,COMP 182,52,51
27942905,Jonah,Nguyen,Senior,COMP 110,110,408
48263988,Noble,Watts,Junior,COMP 110,49,155
15730652,Oprah,Craft,Freshman,COMP 110,0,0
47431516,MacKensie,Gray,Grad,COMP 182,99,1
49293370,Ina,Marshall,Freshman,COMP 100,19,37
60979639,Lilah,Steele,Freshman,COMP 100,17,52
14907015,Beck,Wiggins,Senior,COMP 110,14,5
28867751,Aurora,Mendez,Grad,COMP 100,193,231
49307328,Quentin,Maynard,Grad,COMP 110,50,57
10957163,Melissa,Foreman,Sophomore,COMP 100,28,79
23921273,Gretchen,Atkins,Sophomore,COMP 100,61,235
5261259,Shaine,Porter,Freshman,COMP 182,1,3
37542436,Dean,Parrish,Junior,COMP 182,18,45
50264055,Athena,Dotson,Sophomore,COMP 100,45,166
41405724,Tobias,Holland,Grad,COMP 110,88,239
83737252,Cameran,Hood,Junior,COMP 100,4,13
64405736,Tamekah,Woodard,Sophomore,COMP 110,74,251
23628043,Shea,Watkins,Senior,COMP 100,54,128
2576126,Rhonda,Hyde,Freshman,COMP 182,34,86
49095916,Baker,Morris,Senior,COMP 100,40,44
76264937,Jerome,Cohen,Junior,COMP 100,80,119
61982033,Elaine,Higgins,Junior,COMP 182,28,44
2369500,Madeson,Cardenas,Junior,COMP 110,90,72
1765142,Sydney,Carey,Grad,COMP 100,173,504
64704590,Jordan,Hensley,Sophomore,COMP 100,2,6
62147013,Lisandra,Caldwell,Senior,COMP 100,38,144
98584225,Cyrus,Battle,Grad,COMP 182,6,14
71956224,Aurora,Herring,Sophomore,COMP 100,19,27
85833191,Raja,Rodriguez,Freshman,COMP 110,23,80
19712430,Kasper,Delacruz,Junior,COMP 110,76,96
59900428,Vivien,Rivers,Junior,COMP 100,44,77
8255243,Alexis,Jacobson,Senior,COMP 182,70,120
17542319,Brooke,Mcmillan,Freshman,COMP 100,13,13
98496490,Tyrone,Baird,Sophomore,COMP 100,32,74
92637936,Kaye,Cobb,Junior,COMP 182,57,137
96272983,Stella,Ford,Sophomore,COMP 182,30,83
5345042,Angela,Cochran,Junior,COMP 100,87,219
35075079,Warren,Terry,Freshman,COMP 110,13,49
99211689,Lavinia,Hobbs,Sophomore,COMP 182,61,210
20761254,Adara,Hahn,Junior,COMP 110,47,62
96990955,Laurel,Fernandez,Senior,COMP 182,104,238
22809084,Shelley,Bridges,Grad,COMP 182,62,185
86539757,Judith,Wilder,Freshman,COMP 110,18,24
34684270,Beatrice,Yates,Sophomore,COMP 182,53,168
59219741,Nomlanga,Atkins,Senior,COMP 110,78,91
3290120,Buffy,Pratt,Freshman,COMP 110,34,106
85044558,Colleen,Nixon,Junior,COMP 100,8,4
69169330,Zenaida,Barker,Sophomore,COMP 100,22,37
59419100,Florence,Langley,Sophomore,COMP 182,60,2
12232534,Macaulay,Todd,Sophomore,COMP 182,15,29
94705077,Shaeleigh,Trevino,Sophomore,COMP 110,12,22
22433572,Stephanie,Rowland,Senior,COMP 110,16,25
32994190,Jeanette,Hinton,Senior,COMP 110,45,29
50387399,Davis,Riggs,Grad,COMP 110,5,0
51110638,Azalia,Cohen,Grad,COMP 100,193,369
26514953,Chelsea,Sharpe,Freshman,COMP 100,1,2
68290773,Castor,Ochoa,Junior,COMP 182,84,174
97012936,Carol,Frazier,Sophomore,COMP 182,56,178
31129589,Arsenio,May,Junior,COMP 182,117,424
81304420,Ulla,Logan,Grad,COMP 100,181,161
76528351,Robin,Marsh,Freshman,COMP 100,22,69
56427276,Imelda,Mosley,Freshman,COMP 182,4,15
9792624,Stacey,Weber,Grad,COMP 100,151,469
47426165,Barclay,Norman,Sophomore,COMP 110,46,56
84811288,Geoffrey,Jones,Junior,COMP 110,92,102
55463435,Xander,Mercado,Freshman,COMP 100,12,34
75720601,Marvin,Beard,Grad,COMP 100,151,423
99930515,Octavia,Adkins,Senior,COMP 100,82,213
11268480,Lila,Mcfadden,Sophomore,COMP 182,11,37
65458286,Patience,Higgins,Junior,COMP 100,34,30
10007645,Griffin,Mckinney,Grad,COMP 110,181,301
59889650,Yuli,Gibbs,Freshman,COMP 182,7,23
54717422,Hop,Woodward,Grad,COMP 182,182,207
96862186,Brody,Adams,Grad,COMP 110,144,340
17451160,Fatima,Alvarez,Grad,COMP 182,152,341
89571874,Marny,Russell,Junior,COMP 100,56,8
19982481,Meredith,Fuentes,Freshman,COMP 110,13,4
74977563,Giacomo,Holcomb,Sophomore,COMP 110,11,23
41033689,Tara,Singleton,Senior,COMP 110,119,247
44980611,Faith,Cooper,Junior,COMP 110,33,88
33034665,Brynn,Solomon,Sophomore,COMP 110,16,24
80429114,Laurel,Stephenson,Grad,COMP 182,131,492
18407720,Ciara,Trevino,Freshman,COMP 100,7,1
82902668,Zelda,Tillman,Senior,COMP 182,65,38
99687366,Hiroko,Humphrey,Junior,COMP 100,91,354
26066717,Dominic,Harrison,Junior,COMP 100,89,89
54663571,Fletcher,Warren,Grad,COMP 182,119,317
11789638,Illiana,Soto,Freshman,COMP 110,16,60
28556737,Jolene,Butler,Grad,COMP 100,83,232
4146666,Herman,Waller,Freshman,COMP 182,19,62
52963289,Whitney,Pate,Freshman,COMP 182,6,20
10046748,Breanna,Daugherty,Junior,COMP 100,18,47
37585809,Chester,Hunter,Freshman,COMP 100,38,43
97308810,Axel,Doyle,Grad,COMP 182,35,68
26159392,Rachel,Walsh,Senior,COMP 182,137,18
53149443,Arden,Hayden,Junior,COMP 182,12,9
76362981,Xandra,Craft,Grad,COMP 110,144,571
94579129,Danielle,Rice,Sophomore,COMP 100,28,109
13804732,Dominique,Gomez,Freshman,COMP 100,15,16
97140901,Beverly,Montoya,Grad,COMP 100,0,0
13006759,Boris,Maldonado,Grad,COMP 100,34,66
76045042,Jessica,Morin,Senior,COMP 182,119,427
10055202,Hedley,Walters,Junior,COMP 182,14,41
2701928,Cooper,Justice,Freshman,COMP 182,18,22
18616971,Keegan,Johnston,Grad,COMP 182,120,21
2535378,Ashely,Simpson,Freshman,COMP 110,8,24
17245932,Ria,Mercer,Senior,COMP 182,23,73
68238058,Aurora,Hooper,Senior,COMP 182,30,84
85045559,Daniel,Lloyd,Senior,COMP 110,28,64
46106362,Colby,Graves,Freshman,COMP 110,19,37
52012779,MacKenzie,Duffy,Sophomore,COMP 100,49,110
512941,Jamalia,Velasquez,Grad,COMP 110,92,84
61695341,Justine,Freeman,Grad,COMP 182,71,77
16650451,Kamal,Camacho,Grad,COMP 100,66,93
16181963,Walter,Knapp,Sophomore,COMP 110,2,0
93299160,Candace,Wilkinson,Grad,COMP 110,19,70
29711319,Baxter,Nelson,Senior,COMP 100,52,27
5515793,Aretha,Nixon,Grad,COMP 100,38,24
94508192,Wilma,Hoffman,Junior,COMP 110,104,325
79156599,Hyacinth,Wells,Sophomore,COMP 110,67,104
50684526,August,Nixon,Junior,COMP 100,97,383
41924672,Nola,Franklin,Freshman,COMP 100,22,21
13031932,Ignacia,Sosa,Junior,COMP 182,100,331
17873718,Kasper,Salinas,Junior,COMP 100,39,86
39200336,Ariana,White,Sophomore,COMP 100,54,152
13073922,Xyla,Haney,Sophomore,COMP 100,15,45
15797166,Darrel,Mercado,Junior,COMP 100,100,348
18376423,Adam,Reilly,Sophomore,COMP 110,12,17
11580327,Jenette,Arnold,Sophomore,COMP 110,61,16
69671104,Jorden,Howell,Freshman,COMP 110,33,111
28020051,Amos,Joseph,Grad,COMP 100,163,620
81005851,Ivana,Mccray,Grad,COMP 110,191,342
48893285,Brody,Burt,Grad,COMP 110,41,95
87613334,Carter,Mayo,Grad,COMP 110,135,2
16501811,Andrew,Shaw,Grad,COMP 182,146,213
30444564,Yoko,Jacobson,Junior,COMP 182,59,120
45821414,Meghan,Cotton,Senior,COMP 110,73,242
14225424,Sonya,Stephens,Grad,COMP 110,175,644
54953973,Mollie,Cabrera,Senior,COMP 100,90,283
69041136,Norman,Castillo,Freshman,COMP 100,21,29
90970573,Benedict,York,Senior,COMP 110,91,155
79063559,Boris,Alford,Junior,COMP 182,13,8
2659768,Octavia,Larson,Sophomore,COMP 110,48,176
54381551,Colleen,Foster,Junior,COMP 182,87,60
74997959,Malcolm,Hyde,Sophomore,COMP 182,66,120
8831621,Hyatt,Day,Grad,COMP 100,2,7
4070851,Marshall,Cooley,Senior,COMP 182,135,287
64705777,Valentine,Cobb,Sophomore,COMP 182,59,144
5860349,Zephania,Morrow,Sophomore,COMP 100,29,48
60165257,Claire,Schultz,Freshman,COMP 110,18,23
64837695,Lucius,Vargas,Freshman,COMP 110,35,32
28346155,Isabelle,Frye,Sophomore,COMP 110,73,277
18834439,Dorothy,Shields,Senior,COMP 182,32,84
78035529,Sonia,Wheeler,Senior,COMP 100,3,8
33227144,Sonia,Carver,Grad,COMP 100,8,26
10034483,Vielka,Emerson,Junior,COMP 110,73,169
32439034,Ezekiel,Moran,Freshman,COMP 182,5,0
58429666,Kuame,Conner,Junior,COMP 110,68,84
92413089,Noble,Alvarez,Freshman,COMP 110,27,101
30383629,Jenette,Irwin,Junior,COMP 110,119,220
45566238,Seth,Harvey,Grad,COMP 182,55,88
50618,Zeus,Shaw,Junior,COMP 182,3,2
46819843,Meghan,Osborn,Sophomore,COMP 182,59,163
34112076,Carlos,Weiss,Senior,COMP 110,30,59
96395953,Hedley,Johnson,Freshman,COMP 100,20,54
92256276,Meghan,Blake,Grad,COMP 100,111,229
66672416,Bethany,Mullen,Grad,COMP 100,106,415
93230661,Giselle,Pierce,Freshman,COMP 182,26,4
70051698,Iris,Stephenson,Grad,COMP 110,17,23
56087902,Azalia,Huber,Sophomore,COMP 110,38,12
7001478,Kyra,Fleming,Sophomore,COMP 100,25,93
40552128,Oleg,Whitfield,Grad,COMP 110,160,245
21879650,Hayes,Hyde,Junior,COMP 110,75,176
39944219,Caesar,Carrillo,Junior,COMP 182,116,287
80684685,Clark,Myers,Junior,COMP 110,26,65
36544296,Dorothy,Franks,Senior,COMP 100,141,561
61083064,Griffin,Rivers,Senior,COMP 110,150,107
4303113,Uma,Herrera,Sophomore,COMP 100,19,33
22068490,Hamish,Sellers,Junior,COMP 100,35,19
88501202,Micah,Pittman,Freshman,COMP 182,34,80
33118771,Celeste,Riddle,Grad,COMP 182,31,113
19469428,Tana,Lyons,Sophomore,COMP 100,18,49
87761728,Cameran,Mills,Freshman,COMP 110,38,107
76987036,Imani,Meyers,Sophomore,COMP 182,76,22
38844508,Lana,Duncan,Senior,COMP 110,140,473
73035782,Scarlett,Olson,Grad,COMP 182,106,20
51954344,Nomlanga,Benjamin,Freshman,COMP 100,39,153
91629327,Joseph,Berry,Senior,COMP 100,144,455
6273703,Uma,Ware,Junior,COMP 100,16,3
53354653,Jamal,Thompson,Grad,COMP 100,30,79
52425960,Jeremy,Haney,Freshman,COMP 110,39,12
66926507,McKenzie,Barlow,Senior,COMP 100,155,152
60567822,Jaime,Oneil,Junior,COMP 100,69,10
5853665,Tatiana,Abbott,Freshman,COMP 110,3,10
35236682,Brynne,Curtis,Junior,COMP 100,50,110
53031663,Bradley,Wallace,Senior,COMP 100,10,17
21700965,Zachery,Noel,Grad,COMP 100,128,424
62526317,Aquila,Wheeler,Junior,COMP 110,71,276
81600831,Eliana,Hoover,Sophomore,COMP 110,57,202
74194201,Eugenia,Durham,Senior,COMP 110,25,61
37452738,Rajah,Abbott,Junior,COMP 110,18,58
1941867,Petra,Fernandez,Freshman,COMP 100,32,8
60942939,Jonah,Berger,Grad,COMP 100,42,61
13070948,Katell,Rollins,Sophomore,COMP 110,38,96
85292934,Michael,Emerson,Freshman,COMP 100,12,25
94191032,Martin,Aguirre,Grad,COMP 182,184,254
93164852,Sonya,Morales,Sophomore,COMP 182,47,115
36906864,Peter,Clay,Junior,COMP 182,45,156
6886402,Amos,Hopkins,Freshman,COMP 100,33,68
58290370,Jermaine,Swanson,Junior,COMP 110,54,4
25197288,Kylan,Jarvis,Sophomore,COMP 110,37,52
31146067,Jeanette,Langley,Sophomore,COMP 100,70,22
51794917,Orlando,Mitchell,Sophomore,COMP 100,65,241
15704872,Beau,Sheppard,Senior,COMP 182,22,45
85063341,Grant,Lang,Sophomore,COMP 182,70,234
27650632,Clementine,Mccall,Freshman,COMP 100,26,47
20833643,Abel,Mendoza,Freshman,COMP 100,30,62
97308677,Madison,Lowery,Grad,COMP 100,119,457
25708622,Maggie,Poole,Freshman,COMP 100,0,0
587165,Hasad,Cooper,Freshman,COMP 182,12,35
79862705,Noble,Thompson,Sophomore,COMP 100,17,40
22837790,Mona,Vincent,Sophomore,COMP 182,6,15
89294141,Ivor,Frederick,Grad,COMP 182,123,61
51025525,Kane,Bush,Junior,COMP 182,91,139
30697884,Aristotle,Sargent,Grad,COMP 100,178,393
9810974,Gavin,Clayton,Freshman,COMP 110,33,29
22931924,Maisie,Walter,Grad,COMP 182,116,310
16472479,Chantale,Cash,Grad,COMP 100,169,79
32627563,May,Holden,Junior,COMP 182,34,101
48510133,Hilda,Shelton,Freshman,COMP 100,36,28
41404843,Simone,Harrell,Grad,COMP 100,61,85
59817064,Brendan,Sawyer,Junior,COMP 182,51,196
77108002,Dean,Mcclure,Grad,COMP 182,95,86
20095591,Chaney,Keller,Sophomore,COMP 100,74,153
92152376,Marny,Browning,Senior,COMP 100,17,29
83769029,Harriet,Clayton,Junior,COMP 110,118,403
85901035,Theodore,Lloyd,Junior,COMP 100,30,23
76288117,Sasha,Meyer,Sophomore,COMP 110,9,11
56722695,Lamar,Kent,Sophomore,COMP 110,32,5
